80.365	1	365	1350
80.906	11	388	1350
80.9082	12	384	1350
80.917	13	386	1350
80.9325	15	388	1350
80.9391	16	388	1350
80.9523	18	388	1350
80.959	19	387	1350
80.9656	20	387	1350
80.9788	22	387	1350
80.9855	23	387	1350
80.9921	24	387	1350
80.9987	25	386	1350
81.0075	26	389	1350
81.012	27	386	1350
81.0186	28	386	1350
81.0252	29	387	1350
81.0318	30	386	1350
81.0363	31	384	1350
81.0451	32	386	1350
81.0539	33	388	1350
81.0583	34	386	1350
81.0672	35	388	1350
81.0716	36	385	1350
81.0782	37	386	1350
81.1533	39	386	1350
81.5641	40	310	33
81.5884	41	310	1350
81.6038	42	312	1350
81.6193	43	316	1350
82.0388	44	335	1350
82.0542	45	338	1350
82.0653	46	336	1350
82.0807	47	339	1350
82.0962	48	342	1350
82.1116	49	345	1350
82.1271	50	349	1350
82.1426	51	351	1350
82.158	52	355	1350
82.1735	53	357	1350
82.1889	54	360	1350
82.2044	55	364	1350
82.2198	56	366	1350
82.2353	57	370	1350
82.2508	58	372	1350
82.2662	59	376	1350
82.2817	60	379	1350
82.2971	61	382	1350
82.328	63	388	1350
82.3413	64	389	1350
82.3523	65	388	1350
82.3788	67	389	1350
82.3987	69	384	1350
82.4119	70	385	1350
82.4274	71	388	1350
82.4406	72	389	1350
82.4517	73	387	1350
82.5422	74	388	1342
82.5643	76	386	1350
82.5775	77	387	1350
82.5864	78	385	1350
82.5974	79	384	1350
82.6239	81	388	1350
82.6327	82	386	1350
82.646	83	387	1350
82.6548	84	385	1350
82.6681	85	388	1350
82.6857	87	381	1350
82.7012	88	386	1350
82.7139	89	378	1051
82.8243	90	372	1350
82.8641	91	366	1350
82.895	92	367	1350
82.9194	93	354	33
83.0342	94	348	1350
83.0872	95	341	1350
83.1424	96	328	1350
83.2462	97	322	1350
83.2638	98	325	1350
83.2793	99	327	1350
83.3036	100	337	1350
83.319	101	340	1350
83.3389	102	345	1350
83.3588	103	351	1350
83.3787	104	357	1350
83.3985	105	363	1350
83.4184	106	370	1350
83.4339	107	371	1350
83.4493	108	373	1350
83.4648	109	375	1350
83.4802	110	377	1350
83.4913	111	374	1350
83.5111	112	380	1350
83.5266	113	382	1350
83.542	114	384	1350
83.5575	115	385	1350
83.573	116	387	1350
83.5818	117	382	1350
83.5995	118	387	1350
83.6127	119	386	1350
83.6282	120	389	1350
83.6392	121	386	1350
83.7496	123	386	1350
83.7651	124	389	1350
83.7849	126	383	1350
83.7982	127	384	1350
83.8114	128	385	1350
83.8269	129	388	1350
83.8401	130	389	1350
83.8512	131	388	1350
83.86	132	384	1350
83.8732	133	385	1350
83.8865	134	386	1350
83.9042	135	386	1350
83.9196	136	389	1350
83.9351	137	386	1350
83.9461	138	385	1350
83.9682	139	388	1350
83.9814	140	389	1350
83.9969	141	385	1350
84.0101	142	387	1350
84.0234	143	381	1350
84.0388	144	384	1350
84.0543	145	381	1350
84.0698	146	384	1350
84.0852	147	386	1350
84.094	148	382	1350
84.1139	149	385	1350
84.1205	150	380	1350
84.136	151	371	1350
84.1515	152	375	1350
84.2243	153	375	1350
84.2464	154	381	1350
84.253	155	376	1350
84.2773	156	379	1350
84.2972	157	384	1350
84.3126	158	384	1350
84.3369	159	385	1350
84.3524	160	379	1350
84.37	161	382	1350
84.3855	162	381	1350
84.401	163	381	1350
84.4098	164	374	1350
84.4473	165	376	1350
84.4628	166	376	1350
