40.1142	1	114	1404
40.1165	2	116	1406
40.1169	3	116	206
40.1192	4	119	1406
40.1215	5	121	1406
40.1219	6	121	206
40.1242	7	124	1406
40.1265	8	126	1406
40.1269	9	126	206
40.1292	10	129	1406
40.1315	11	131	1406
40.1368	12	132	206
40.1391	13	134	1406
40.1464	14	136	1406
40.3041	15	140	206
40.3064	16	141	1406
40.3186	17	143	1406
40.329	18	144	206
40.3336	19	147	1406
40.3436	20	148	1406
40.3539	21	148	206
40.3585	22	152	1406
40.3708	23	155	1406
40.3831	25	157	1406
40.403	28	157	1406
40.413	29	157	1406
40.421	30	157	206
40.4233	31	157	1406
40.441	33	156	206
40.4433	34	157	1406
40.4505	35	155	1406
40.4586	36	154	206
40.4632	37	157	1406
40.4705	38	155	1406
40.4885	41	153	1406
40.5092	44	153	1406
40.5192	45	151	206
40.5215	46	152	1406
40.5357	47	152	1406
40.5437	48	150	206
40.546	49	152	1406
40.5606	50	152	1406
40.5709	51	150	206
40.5732	52	152	1406
40.5813	53	148	208
40.5859	54	151	1406
40.6005	55	147	1408
40.6085	56	145	208
40.6112	57	147	206
40.6135	58	148	1406
40.6231	59	149	1406
40.6312	60	148	206
40.6384	61	147	1408
40.6457	62	146	1406
40.6553	63	147	1406
40.6634	64	146	206
40.6684	65	149	1406
40.6799	66	151	1406
40.6903	67	152	208
40.6949	68	155	1408
40.7145	69	155	208
40.7168	70	157	1408
40.7252	71	156	206
40.7298	72	158	1406
40.7428	73	157	1406
40.7505	74	157	207
40.7528	75	156	1407
40.7674	76	157	1407
40.7777	77	156	207
40.78	78	157	1407
40.79	80	153	207
40.8	82	155	1407
40.8119	85	154	1407
40.8172	86	153	207
40.8195	87	154	1407
40.8245	88	153	1407
40.8299	89	152	207
40.8326	90	154	1407
40.8398	91	155	1407
40.8429	92	152	207
40.8475	93	156	1407
40.8552	95	153	207
40.8682	98	153	207
40.8728	100	151	1407
40.8828	102	154	1407
40.8908	104	151	207
40.8931	105	153	1407
40.8981	106	152	1407
40.9016	107	149	207
40.9066	109	148	1407
40.9096	110	145	207
40.9119	111	146	1407
40.9188	112	148	1407
40.9269	113	147	207
40.9415	115	149	1407
40.9518	116	149	207
40.9668	118	149	1407
40.9971	122	147	1409
41.0078	123	146	209
41.0101	124	149	1409
41.0174	125	150	1407
41.0228	126	149	207
41.0274	127	153	1407
41.0374	129	152	207
41.0397	130	153	1407
41.0597	134	154	1409
41.0742	135	156	1409
41.0792	136	156	1409
41.0888	137	156	1409
41.0965	138	156	209
41.1011	139	158	1409
41.1061	140	158	1407
41.1111	141	158	207
41.1157	142	159	1409
41.123	143	161	1407
41.1299	144	163	1407
41.1529	148	161	1409
41.161	149	159	207
41.1756	150	159	1409
41.2013	151	154	209
41.2036	152	156	1409
41.2062	153	154	1409
41.2162	155	154	1407
41.217	156	150	207
41.2319	161	149	1407
41.24	163	148	207
41.2603	167	147	209
41.2626	168	148	1409
41.2707	169	146	207
