80	0
80	0
80	0
80	0
80	0
80	0
80	0
80	0
80	0
80	0
80	0
80.004	0
80.005	0
80.01	0
80.2076	54
80.2086	54
80.2186	214
80.2271	260
80.2291	260
80.2382	260
80.407	260
80.4215	260
80.4305	260
80.4404	260
80.4414	260
80.451	260
80.452	260
80.462	260
80.463	260
80.473	260
80.6528	260
80.6538	260
80.6631	260
80.6724	260
80.6744	260
80.6831	260
80.6851	260
80.6861	260
80.6961	260
80.7051	260
80.7071	260
80.7161	260
80.8561	260
80.8571	260
80.8674	260
80.876	260
80.878	260
80.8877	260
80.8977	260
80.8987	260
80.9086	260
80.9185	266
80.9275	266
81.0498	334
81.0521	386
81.0644	386
81.0748	386
81.077	386
81.0916	386
81.1024	386
81.1342	386
81.1432	386
81.2562	386
81.2655	386
81.2757	386
81.2849	386
81.2868	386
81.2959	386
81.3055	386
81.3065	386
81.3165	386
81.3265	386
81.3275	386
81.3373	386
81.3467	386
81.3487	386
81.3577	386
81.3677	386
81.3687	386
81.3787	386
81.3887	386
81.3897	386
81.3997	386
81.4087	386
81.4107	386
81.4197	386
81.4297	386
81.4317	386
81.4407	386
81.4613	396
81.4623	396
81.4886	396
81.4979	396
81.5089	396
81.5172	396
81.5278	396
81.5288	396
81.5385	396
81.5471	408
81.5498	408
81.5597	408
81.5686	427
81.5706	427
81.5796	427
81.5896	448
81.5987	485
81.6007	485
81.61	508
81.62	538
81.622	538
81.6303	559
81.6402	578
81.6412	578
81.6517	594
81.6611	861
81.6657	899
81.6884	966
81.6934	966
81.6944	966
81.701	966
81.707	966
81.708	966
81.7148	984
81.7198	984
81.7208	984
81.7356	984
81.7413	984
81.7463	984
81.7689	984
81.7916	984
81.7966	984
81.8022	984
81.8085	984
81.8137	984
81.8147	984
81.8207	984
81.8268	984
81.8278	984
81.8334	984
81.8384	984
81.8441	984
81.8461	984
81.8511	984
81.8574	984
81.8584	984
81.8634	984
81.8697	984
81.8706	984
81.8766	984
81.8948	984
81.8948	984
81.9002	984
81.9065	984
81.9075	984
81.9129	984
81.9189	984
81.9249	984
81.9255	984
81.9255	984
81.9315	984
81.9375	984
81.9385	984
81.9435	984
81.9497	984
81.9556	984
81.9566	984
81.9616	984
81.9676	984
81.9686	984
81.9746	984
81.9792	984
81.9802	984
81.9972	984
82.0022	984
82.0068	984
82.0118	984
82.0194	984
82.024	984
82.0304	984
82.0314	984
82.0364	984
82.0427	984
82.0436	984
82.0446	984
82.0506	984
82.056	984
82.057	984
82.0621	984
82.0681	984
82.0734	984
82.0794	984
82.0854	984
82.0904	984
82.0914	984
82.0974	984
82.1037	1005
82.1047	1005
82.1097	1005
82.1154	1005
82.1204	1005
82.1214	1005
82.1278	1005
82.1328	1005
82.1388	1005
82.1441	1005
82.1491	1005
82.1551	1005
82.16	1005
82.161	1005
82.167	1005
82.173	1005
82.174	1005
82.175	1005
82.18	1048
82.185	1048
82.186	1048
82.191	1048
82.1972	1053
82.2026	1053
82.2036	1053
82.2087	1067
82.2136	1085
82.2146	1085
82.2196	1085
82.2246	1085
82.2256	1085
82.2309	1093
82.2365	1093
82.2415	1093
82.2415	1093
82.2479	1093
82.2525	1093
82.2535	1093
82.2585	1093
82.2585	1093
82.2647	1093
82.2647	1093
82.2703	1116
82.2703	1116
82.2754	1116
82.2803	1116
82.2853	1116
82.2863	1116
82.2916	1116
82.3002	1116
82.3052	1197
82.3072	1197
82.3102	1197
82.3294	1197
82.3486	1311
82.3506	1311
82.3677	1365
82.3847	1396
82.3861	1396
82.4028	1396
82.4197	1432
82.4343	1432
82.4425	1432
82.4435	1476
82.4516	1504
82.4526	1504
82.4605	1557
82.4675	1580
82.4682	1580
82.4757	1580
82.4826	1580
82.4895	1580
82.4976	1580
82.4988	1580
82.4998	1580
82.5064	1580
82.5131	1580
82.5141	1580
82.5211	1580
82.5281	1580
82.5291	1580
82.5363	1580
82.5443	1580
82.551	1580
82.552	1580
82.5599	1580
82.5669	1580
82.5679	1580
82.5743	1580
82.5813	1580
82.5823	1580
82.5899	1580
82.5979	1580
82.5989	1580
82.6059	1580
82.6129	1580
82.6199	1580
82.6209	1580
82.6279	1580
82.6349	1580
82.6359	1580
82.6428	1580
82.6485	1580
82.6542	1580
82.6552	1580
82.6605	1580
82.6667	1580
82.6677	1580
82.6734	1580
82.6787	1580
82.6797	1580
82.6851	1580
82.692	1580
