200.155	1	155	1404
200.158	2	157	1406
200.158	3	158	206
200.16	4	160	1406
200.165	13	160	1406
200.17	14	159	1406
200.333	15	127	206
200.34	16	133	1406
200.347	17	131	1408
200.356	18	130	208
200.363	19	135	1408
200.374	20	138	1408
200.492	21	110	208
200.499	22	109	1408
200.509	23	110	1408
200.519	24	110	208
200.522	25	111	1406
200.532	26	112	206
200.534	27	113	1406
200.547	28	115	1406
200.557	29	115	206
200.559	30	117	1406
200.569	31	117	1406
200.577	32	115	206
200.58	33	116	1406
200.594	34	122	1406
200.605	35	122	206
200.607	36	123	1406
200.619	37	126	1406
200.627	38	123	206
200.629	39	125	1406
200.644	40	130	1406
200.652	41	129	206
200.657	42	131	1406
200.666	43	132	1406
200.677	44	132	206
200.679	45	133	1406
200.691	46	136	1406
200.702	47	136	206
200.704	48	138	1406
200.716	49	140	1406
200.726	50	141	206
200.729	51	141	1406
200.741	52	145	1406
200.751	53	145	206
200.754	54	146	1406
200.764	55	146	1406
200.776	56	149	206
200.779	57	150	1406
200.791	58	152	1406
200.799	59	151	206
200.804	60	154	1406
200.813	61	155	1406
200.819	62	151	206
200.821	63	152	1406
200.831	64	152	1406
200.841	65	152	206
200.844	66	153	1406
200.859	68	150	206
200.862	69	150	1406
200.88	71	150	206
200.889	73	153	1406
200.892	74	151	207
200.899	76	152	1407
200.902	77	149	207
200.905	78	151	1407
200.909	79	150	1407
200.915	80	150	207
200.919	82	149	1407
200.927	83	151	207
200.93	84	152	1407
200.935	85	152	1407
200.937	86	150	207
200.94	87	151	1407
200.945	88	150	1407
200.952	89	153	207
200.962	92	151	207
200.965	93	152	1407
200.968	94	150	1407
200.982	97	153	1407
200.987	98	153	207
200.99	99	154	1407
200.994	100	154	1407
201.002	101	149	207
201.005	102	151	1407
201.015	103	152	1407
201.018	104	146	207
201.02	105	149	1407
201.032	106	150	1407
201.045	107	151	207
201.047	108	153	1407
201.064	109	154	1408
201.071	110	157	1407
201.086	111	157	1408
201.092	112	152	1408
201.099	113	155	207
201.104	114	155	1409
201.109	115	155	1407
201.114	116	155	1407
201.119	117	154	207
201.122	118	156	1407
201.126	119	155	1409
201.134	120	156	1407
201.139	121	157	207
201.142	123	154	1407
201.147	124	154	207
201.149	125	155	1407
201.157	126	157	1407
201.157	127	153	207
201.165	128	152	1409
201.17	129	153	1409
201.172	130	150	1407
201.185	131	152	209
201.191	133	154	1407
201.195	134	152	207
201.2	136	151	1407
201.205	137	152	207
201.207	138	153	1407
201.215	139	150	1407
201.218	140	148	207
201.22	141	150	1407
201.23	142	147	1407
201.243	143	148	207
201.245	144	149	1407
201.262	145	149	1407
201.27	146	153	207
201.273	148	150	1407
201.276	149	148	207
201.278	150	151	1407
201.283	151	147	1407
201.288	152	148	207
201.293	154	147	1407
201.298	155	149	207
201.303	156	152	1407
201.305	157	150	1407
201.31	158	152	207
201.313	159	153	1407
201.317	160	154	1407
201.325	162	156	1407
201.329	163	157	1407
201.332	164	155	207
201.337	166	155	1407
201.342	167	156	207
201.347	169	157	1407
201.349	170	155	1409
201.352	171	154	207
201.357	172	157	1407
201.359	173	156	1407
201.367	175	158	1407
201.369	176	157	1407
201.379	179	157	1407
