200.155	0
201.157	857
202.158	1734
203.163	1556
204.166	1688
205.167	1504
206.172	1674
207.172	1552
208.175	1805
209.177	1745
210.177	1777
211.177	1747
212.181	1727
213.183	1711
214.187	1607
215.188	1637
216.194	1652
217.194	1611
218.195	1555
219.199	1195
220.201	1519
221.2	1457
222.206	1440
223.207	1392
224.208	1355
225.214	1286
226.214	1342
227.221	1332
228.225	1336
229.225	1101
230.226	1493
231.229	1595
232.233	1507
233.238	1505
234.238	1522
235.242	1531
236.248	1539
237.254	1397
238.255	1495
239.323	1282
240.324	1425
241.331	1500
242.332	1474
243.331	1468
244.335	1394
245.335	1440
246.335	1369
247.34	1383
248.343	1206
249.343	1281
250.346	1073
251.346	1390
252.347	1413
253.35	1437
254.351	1484
255.355	1480
256.356	1578
257.362	1582
258.367	1579
259.367	1572
260.369	1229
261.368	1495
262.373	1586
263.374	1487
264.373	1415
265.374	1498
266.379	1457
267.381	1426
268.388	1473
269.388	1463
270.473	1341
271.473	1185
272.474	1402
273.479	1324
274.48	1329
275.482	1282
276.486	1253
277.487	1231
278.487	1197
279.492	1179
280.5	1198
281.504	976
282.503	1177
283.508	1163
284.509	1140
285.51	1159
286.512	1028
287.512	1106
288.52	1131
289.523	1063
290.525	1095
291.536	982
292.536	1171
293.541	1211
294.552	1274
295.557	1313
296.558	1271
297.563	1191
298.568	1263
299.569	1213
300.57	1424
301.589	1568
302.594	1421
303.595	1740
304.599	1735
305.599	1679
306.604	1731
307.605	1693
308.606	1673
309.61	1605
310.611	1655
311.616	1640
312.618	1300
313.621	1622
314.624	1579
315.624	1537
316.623	1551
317.628	1540
318.632	1486
319.639	1477
320.641	1498
321.647	1411
322.65	1096
323.657	1325
324.659	1268
325.661	1437
326.664	1426
327.666	1485
328.67	1460
329.669	1550
330.67	1537
331.673	1486
332.754	1410
333.754	1315
334.761	1627
335.765	1701
336.768	1653
337.767	1682
338.772	1740
339.773	1666
340.775	1692
341.777	1692
342.779	1653
343.78	1306
344.78	1579
345.782	1579
346.784	1431
347.786	1471
348.786	1561
349.793	1509
350.794	1461
351.796	1588
352.797	1564
353.8	1218
354.803	1556
355.807	1545
356.811	1499
357.815	1577
358.819	1675
359.829	1606
360.831	1549
361.838	1654
362.842	1655
363.843	1623
364.844	1282
365.843	1421
366.847	1492
367.849	1524
368.855	1505
369.856	1511
370.859	1503
371.86	1492
372.859	1516
373.859	1524
374.864	1206
375.873	1617
376.875	1479
377.883	1501
378.882	1430
379.884	1485
380.886	1484
381.889	1506
382.891	1535
383.894	1486
384.914	1223
385.918	1497
386.922	1497
387.923	1558
388.924	1466
389.925	1535
390.931	1505
391.939	1501
392.943	1532
393.948	1397
394.953	1507
395.96	1212
396.966	1504
397.968	1548
398.967	1576
399.967	1647
